week,name,position,team,opp,bye_week,passing_yds,passing_tds,passing_int,rushing_att,rushing_yds,rushing_tds,receiving_tgt,receiving_rec,receiving_yds,receiving_tds,return_tds,twopt,fumbles,points,o_rank,projected,pct_rostered
12,J. Meyers,WR,LV,"stadium."">",13,0,0,0,0.1,0.4,0,6.2,4.1,45.3,0.2,0,0,0.1,4.31,117,299,47%
12,A. Thielen,WR,Car,@Ten,7,0,0,0,0,0,0,5.6,3.7,40.5,0.3,0,0,0.1,4.28,134,304,47%
12,K. Shakir,WR,Buf,@Phi,13,0,0,0,0.1,0.8,0,4.8,2.9,38.0,0.3,0,0,0,4.25,244,309,4%
12,J. McKinnon,RB,KC,"stadium."">",10,0,0,0,2.8,12.2,0.1,3.9,3.3,23.2,0.2,0,0,0.1,4.21,106,312,61%
12,R. Moore,WR,Ari,"stadium."">",14,0,0,0,0.8,5.0,0.1,5.4,3.7,36.6,0.2,0,0,0.1,4.18,192,315,18%
12,D. Singletary,RB,Hou,"stadium."">",7,0,0,0,7.4,29.7,0.2,2.1,1.5,10.8,0.0,0,0,0.1,4.15,158,320,27%
12,A. Pierce,WR,Ind,"stadium."">",11,0,0,0,0.1,0.3,0,4.5,2.8,38.0,0.3,0,0,0,4.14,193,322,8%
12,M. Mims Jr.,WR,Den,Cle,9,0,0,0,0.1,0.8,0,5.1,3.1,39.2,0.3,0,0,0,4.12,133,325,22%
12,M. Gallup,WR,Dal,"stadium."">",7,0,0,0,0,0,0,5,3.1,40.8,0.2,0,0,0,4.11,139,326,28%
12,C. Hubbard,RB,Car,@Ten,7,0,0,0,7.2,29.9,0.2,1.6,1.2,9.1,0.1,0,0,0.1,4.11,162,328,16%
12,R. Jones,RB,Dal,"stadium."">",7,0,0,0,6.2,27.8,0.3,0.8,0.6,4.8,0,0,0,0,4.08,323,331,1%
12,J. Mingo,WR,Car,@Ten,7,0,0,0,0.2,1.0,0,5.5,3.3,38.5,0.2,0,0,0,4.02,181,338,13%
12,W. Robinson,WR,NYG,NE,13,0,0,0,1.0,5.7,0.1,4.2,2.9,33.7,0.2,0,0,0,4.00,239,339,5%
12,R. Doubs,WR,GB,"stadium."">",6,0,0,0,0.1,0.3,0,4.6,3.0,34.9,0.3,0,0,0,3.98,145,343,31%
12,M. Carter,RB,NYJ,Mia,7,0,0,0,6.1,25.3,0.2,2.1,1.6,12.2,0.1,0,0,0,3.97,241,344,7%
12,E. Elliott,RB,NE,@NYG,11,0,0,0,7.1,28.5,0.3,1.3,1.0,7.4,0.1,0,0.1,0.1,4.29,131,346,65%
12,O. Beckham Jr.,WR,Bal,@LAC,13,0,0,0,0.1,0.7,0,4.6,3.0,36.7,0.3,0,0,0,3.94,129,347,74%
12,C. Samuel,WR,Was,"stadium."">",14,0,0,0,1.2,6.9,0.1,4.6,3.1,32.1,0.2,0,0,0,3.93,178,349,12%
12,J. Hyatt,WR,NYG,NE,13,0,0,0,0.1,0.6,0,5,3.1,36.6,0.2,0,0,0,3.87,161,357,17%
12,K. Osborn,WR,Min,"stadium."">",13,0,0,0,0.1,0.5,0,4.6,3.0,35.6,0.2,0,0,0,3.84,173,358,10%
12,M. Jones Jr.,WR,Det,"stadium."">",9,0,0,0,0,0,0,4.8,3.0,35.4,0.3,0,0,0,3.83,343,360,2%
12,D. Chark Jr.,WR,Car,@Ten,7,0,0,0,0,0,0,4.7,2.7,38.1,0.2,0,0,0,3.82,153,361,21%
12,C. Patterson,RB,Atl,"stadium."">",11,0,0,0,4.7,20.1,0.1,1,0.8,5.9,0.1,0.1,0,0.1,3.77,222,365,14%
12,P. Campbell,WR,NYG,NE,13,0,0,0,0.6,3.2,0,4.9,3.3,36.0,0.2,0,0,0,3.64,238,377,4%
12,D. Slayton,WR,NYG,NE,13,0,0,0,0.1,0.7,0,4.3,2.3,35.2,0.2,0,0,0,3.62,194,379,4%
12,S. LaPorta,TE,Det,"stadium."">",9,0,0,0,0,0,0,4.5,3.2,34.3,0.2,0,0,0,3.61,123,380,61%
12,K. Williams,RB,LAR,"stadium."">",10,0,0,0,4.6,19.3,0.2,2.1,1.6,11.8,0.1,0,0,0,3.61,202,382,2%
12,C. Edwards-Helaire,RB,KC,"stadium."">",10,0,0,0,4.9,21.6,0.2,1.4,1.2,8.8,0.1,0,0,0,3.57,160,386,20%
12,M. Mayer,TE,LV,"stadium."">",13,0,0,0,0,0,0,4.2,2.8,29.9,0.3,0,0,0,3.56,219,387,18%
12,J. Downs,WR,Ind,"stadium."">",11,0,0,0,0.4,1.8,0,4.7,3.1,36.4,0.2,0,0,0,3.55,277,389,2%
12,M. Valdes-Scantling,WR,KC,"stadium."">",10,0,0,0,0,0,0,3.8,2.2,35.0,0.2,0,0,0,3.54,216,392,8%
12,G. Everett,TE,LAC,Bal,5,0,0,0,0,0,0,4.3,2.9,30.0,0.3,0,0,0,3.53,148,397,50%
12,C. Brown,RB,Cin,Pit,7,0,0,0,5.4,23.8,0.2,1.3,1.0,8.2,0.1,0,0,0.1,3.52,207,399,5%
12,C. Claypool,WR,Chi,"stadium."">",13,0,0,0,0.5,2.9,0.1,3.9,2.2,29.6,0.2,0,0,0,3.51,259,401,4%
12,L. Fournette,RB,TB,"stadium."">",5,0,0,0,5.7,23.7,0.2,1.2,0.9,6.8,0.1,0,0.1,0.1,3.44,177,410,9%
12,C. Kmet,TE,Chi,"stadium."">",13,0,0,0,0,0,0,4.7,3.1,31.9,0.2,0,0,0,3.43,137,413,76%
12,D. Schultz,TE,Hou,"stadium."">",7,0,0,0,0,0,0,4.8,3.1,31.5,0.2,0,0,0,3.40,141,417,71%
12,J. Metchie III,WR,Hou,"stadium."">",7,0,0,0,0,0,0,4.5,2.7,32.3,0.2,0,0,0,3.34,247,430,5%
12,T. Atwell,WR,LAR,"stadium."">",10,0,0,0,0.2,1.0,0,2.3,1.4,18.6,0.1,0,0,0,3.34,306,432,0%
12,G. Dulcich,TE,Den,Cle,9,0,0,0,0,0,0,4.9,3.2,33.2,0.2,0,0,0,3.33,152,434,57%
12,N. Collins,WR,Hou,"stadium."">",7,0,0,0,0,0,0,5.1,2.8,35.4,0.2,0,0,0,3.31,109,437,42%
12,D. Kincaid,TE,Buf,@Phi,13,0,0,0,0,0,0,3.9,2.6,27.6,0.3,0,0,0,3.29,120,439,72%
12,T. Thornton,WR,NE,@NYG,11,0,0,0,0.1,0.6,0,4.3,2.5,32.6,0.2,0,0,0,3.24,250,444,1%
12,R. Blackshear,RB,Car,@Ten,7,0,0,0,2.6,10.6,0.1,0.7,0.5,4.1,0,0,0,0,3.24,2449,446,0%
12,R. Woods,WR,Hou,"stadium."">",7,0,0,0,0.4,2.5,0,4.7,3.0,32.4,0.2,0,0,0,3.22,266,448,4%
12,K. Hunt,RB,Cle,@Den,5,0,0,0,5.4,22.2,0.2,1.4,1.1,8.5,0.1,0,0,0.1,3.18,257,454,15%
12,H. Hurst,TE,Car,@Ten,7,0,0,0,0,0,0,4.4,2.9,29.9,0.2,0,0,0,3.15,183,456,11%
12,J. Kelley,RB,LAC,Bal,5,0,0,0,4.7,19.8,0.2,0.8,0.6,4.5,0,0,0,0,3.13,212,460,3%
12,H. Renfrow,WR,LV,"stadium."">",13,0,0,0,0.2,1.0,0,4.1,2.9,29.5,0.2,0,0,0,3.11,195,463,8%
12,G. Edwards,RB,Bal,@LAC,13,0,0,0,6.2,27.6,0.2,0.7,0.5,3.7,0,0,0,0,3.11,182,464,14%
12,J. Wilson Jr.,RB,Mia,@NYJ,10,0,0,0,5.1,21.4,0.2,1.5,1.1,8.5,0.1,0,0,0.1,3.10,125,468,32%
12,I. Hodgins,WR,NYG,NE,13,0,0,0,0.1,0.3,0,3.8,2.7,31.6,0.2,0,0,0,3.08,186,472,6%
12,V. Jefferson,WR,LAR,"stadium."">",10,0,0,0,0.1,0.5,0,4.1,2.6,31.2,0.2,0,0,0,3.06,190,477,8%
12,J. Warren,RB,Pit,@Cin,6,0,0,0,5.1,20.9,0.1,1.9,1.5,10.9,0.0,0,0,0.0,3.05,128,478,37%
12,D. Parker,WR,NE,@NYG,11,0,0,0,0,0,0,3.9,2.3,31.2,0.2,0,0,0,3.05,196,481,3%
12,D. McBride,RB,Min,"stadium."">",13,0,0,0,5.5,24.2,0.2,0.6,0.5,3.5,0,0,0,0,3.02,2336,485,1%
12,R. James,WR,KC,"stadium."">",10,0,0,0,0.1,0.3,0,3.6,2.6,29.9,0.2,0,0,0,3.00,245,489,2%
13,T. Tagovailoa,QB,Mia,@Was,10,261,1.9,0.7,2,5.3,0.1,0,0,0,0,0,0.1,0.2,17.26,105,6,94%
13,J. Goff,QB,Det,"stadium."">",9,254,1.8,0.8,0.7,2.7,0.0,0,0,0,0,0,0.1,0.2,15.35,140,8,73%
13,D. Watson,QB,Cle,@LAR,5,231,1.5,0.7,4.8,25.6,0.2,0,0,0,0,0,0.1,0.2,15.22,95,9,94%
13,R. Wilson,QB,Den,"stadium."">",9,236,1.6,0.7,3.5,15.8,0.2,0,0,0,0,0,0.1,0.2,14.34,155,11,61%
13,M. Stafford,QB,LAR,Cle,10,259,1.7,0.9,0.9,3.7,0,0,0,0,0,0,0.1,0.2,13.72,189,12,35%
13,K. Pickett,QB,Pit,Ari,6,231,1.4,0.9,3.5,17.0,0.2,0,0,0,0,0,0.1,0.2,12.57,180,14,32%
13,R. Tannehill,QB,Ten,Ind,7,221,1.4,0.7,3.1,11.7,0.1,0,0,0,0,0,0.1,0.1,12.40,233,15,9%
13,D. Carr,QB,NO,"stadium."">",11,231,1.5,0.7,0.8,3.8,0.1,0,0,0,0,0,0.1,0.2,12.37,170,16,48%
13,B. Purdy,QB,SF,@Phi,9,196,1.2,0.6,3.6,11.4,0.1,0,0,0,0,0,0.1,0.1,11.66,138,18,51%
13,J. Love,QB,GB,KC,6,189,1.2,0.6,4.9,19.8,0.3,0,0,0,0,0,0.2,0.2,11.47,235,19,31%
13,K. Murray,QB,Ari,@Pit,14,194,1.2,0.7,4.1,21.6,0.2,0,0,0,0,0,0.1,0.2,11.32,236,20,30%
13,B. Mayfield,QB,TB,Car,5,226,1.3,0.9,2.2,8.2,0.2,0,0,0,0,0,0.1,0.3,11.30,223,21,9%
13,B. Young,QB,Car,@TB,7,225,1.3,0.9,3.9,19.5,0.1,0,0,0,0,0,0.1,0.2,11.29,246,22,20%
13,S. Howell,QB,Was,Mia,14,219,1.3,0.8,3.5,13.9,0.2,0,0,0,0,0,0,0.2,11.23,167,23,19%
13,M. Jones,QB,NE,LAC,11,229,1.4,0.9,2.2,7.2,0.1,0,0,0,0,0,0.1,0.2,10.63,240,24,9%
13,C. Stroud,QB,Hou,"stadium."">",7,210,1.2,0.8,5.2,19.3,0.2,0,0,0,0,0,0.1,0.2,10.60,295,25,10%
13,D. Ridder,QB,Atl,@NYJ,11,188,1.2,0.8,3.7,14.2,0.1,0,0,0,0,0,0.1,0.2,9.87,287,31,6%
13,J. Williams,WR,Det,"stadium."">",9,0,0,0,0.5,2.9,0.1,7.4,4.5,67.9,0.5,0,0.1,0,8.09,176,56,38%
13,D. Achane,RB,Mia,@Was,10,0,0,0,10.3,48.0,0.3,2.9,2.3,18.7,0.1,0,0,0.1,6.53,144,105,48%
13,M. Hardman Jr.,WR,NYJ,Atl,7,0,0,0,0.5,3.1,0.1,4.4,3.3,37.5,0.3,0.1,0,0,6.20,268,119,14%
13,R. McCloud III,WR,SF,@Phi,9,0,0,0,0.2,1.3,0,2.5,1.6,16.3,0.1,0.1,0,0,6.08,2320,126,1%
13,K. Toney,WR,KC,@GB,10,0,0,0,0.9,5.1,0.1,4.6,3.4,39.2,0.3,0.1,0,0.1,5.62,136,151,61%
13,E. Mitchell,RB,SF,@Phi,9,0,0,0,10.4,47.5,0.3,1.1,0.8,6.1,0,0,0.1,0.1,5.54,122,153,60%
13,J. Ford,RB,Cle,@LAR,5,0,0,0,4.9,21.9,0.2,1.2,1,7.5,0.1,0,0,0.1,5.39,174,165,10%
13,T. Burks,WR,Ten,Ind,7,0,0,0,0,0,0,6.6,4.2,54.5,0.3,0,0,0.1,5.37,118,166,69%
13,R. Mostert,RB,Mia,@Was,10,0,0,0,8.3,38.5,0.3,1.6,1.3,9.6,0.1,0,0,0.1,5.18,130,178,49%
13,Q. Johnston,WR,LAC,@NE,5,0,0,0,0.1,0.4,0,6.1,4.0,52.2,0.3,0,0,0.1,5.14,126,182,56%
13,A. Lazard,WR,NYJ,Atl,7,0,0,0,0.1,0.6,0,5.1,3.4,43.4,0.3,0,0,0,4.93,132,193,50%
13,G. Dortch,WR,Ari,@Pit,14,0,0,0,0.1,0.7,0,3.6,2.4,24.8,0.1,0,0,0,4.90,316,200,1%
13,D. Peoples-Jones,WR,Cle,@LAR,5,0,0,0,0.1,0.6,0,4.5,2.8,41.0,0.2,0,0.1,0.1,4.77,184,206,16%
13,T. Boyd,WR,Cin,@Jax,7,0,0,0,0.1,0.9,0,5.1,3.5,43.5,0.3,0,0,0.1,4.64,135,213,43%
13,J. Agnew,WR,Jax,Cin,9,0,0,0,0.9,5.2,0.1,2.2,1.6,15.6,0.1,0.1,0,0,4.64,1916,215,1%
13,B. Berrios,WR,Mia,@Was,10,0,0,0,0.8,4.1,0.1,3.3,2.4,24.3,0.2,0.1,0,0.1,4.61,2075,218,1%
13,K. Raymond,WR,Det,"stadium."">",9,0,0,0,0.2,1.5,0,3.3,2.2,24.7,0.2,0.1,0,0,4.45,1865,233,1%
13,A. Thielen,WR,Car,@TB,7,0,0,0,0,0,0,5.6,3.7,40.5,0.3,0,0,0.1,4.28,134,250,47%
13,J. Reed,WR,GB,KC,6,0,0,0,0,0,0,5.5,3.4,36.6,0.3,0,0,0,4.25,213,252,7%
13,M. Mims Jr.,WR,Den,"stadium."">",9,0,0,0,0.1,0.8,0,5.1,3.2,40.2,0.3,0,0,0,4.23,133,254,22%
13,J. McKinnon,RB,KC,@GB,10,0,0,0,2.8,12.3,0.1,3.9,3.3,23.3,0.2,0,0,0.1,4.23,106,255,61%
13,Z. Jones,WR,Jax,Cin,9,0,0,0,0.1,0.7,0,5.6,3.8,42.9,0.2,0,0,0.1,4.17,159,257,30%
13,D. Singletary,RB,Hou,"stadium."">",7,0,0,0,7.4,29.9,0.2,2.1,1.5,10.9,0.0,0,0,0.1,4.16,158,261,27%
13,C. Hubbard,RB,Car,@TB,7,0,0,0,7.2,29.9,0.2,1.6,1.2,9.1,0.1,0,0,0.1,4.11,162,264,16%
13,M. Carter,RB,NYJ,Atl,7,0,0,0,6.1,25.9,0.2,2.1,1.7,12.5,0.1,0,0,0,4.07,241,269,7%
13,M. Gallup,WR,Dal,"stadium."">",7,0,0,0,0,0,0,5,3.1,40.1,0.2,0,0,0,4.04,139,273,28%
13,J. Mingo,WR,Car,@TB,7,0,0,0,0.2,1.0,0,5.5,3.3,38.5,0.2,0,0,0,4.02,181,276,13%
13,R. Moore,WR,Ari,@Pit,14,0,0,0,0.7,4.8,0.1,5.4,3.6,35.1,0.2,0,0,0.1,4.02,192,277,18%
13,R. Jones,RB,Dal,"stadium."">",7,0,0,0,6.2,27.3,0.3,0.8,0.6,4.7,0,0,0,0,4.02,323,278,1%
13,C. Samuel,WR,Was,Mia,14,0,0,0,1.3,7.0,0.1,4.6,3.2,32.7,0.2,0,0,0,4.01,178,279,12%
13,A. Pierce,WR,Ind,@Ten,11,0,0,0,0.1,0.3,0,4.5,2.7,36.9,0.3,0,0,0,4.01,193,280,8%
13,E. Elliott,RB,NE,LAC,11,0,0,0,7.1,28.5,0.3,1.3,1.0,7.4,0.1,0,0.1,0.1,4.29,131,284,65%
13,R. Doubs,WR,GB,KC,6,0,0,0,0.1,0.3,0,4.6,2.9,34.5,0.3,0,0,0,3.93,145,286,31%
13,D. Chark Jr.,WR,Car,@TB,7,0,0,0,0,0,0,4.7,2.7,38.1,0.2,0,0,0,3.82,153,291,21%
13,M. Jones Jr.,WR,Det,"stadium."">",9,0,0,0,0,0,0,4.8,3.0,34.6,0.3,0,0,0,3.75,343,296,2%
13,C. Edwards-Helaire,RB,KC,@GB,10,0,0,0,4.9,21.7,0.2,1.4,1.2,8.8,0.1,0,0,0,3.59,160,312,20%
13,C. Patterson,RB,Atl,@NYJ,11,0,0,0,4.7,19.1,0.1,1,0.7,5.6,0.1,0.1,0,0.1,3.58,222,313,14%
13,M. Valdes-Scantling,WR,KC,@GB,10,0,0,0,0,0,0,3.8,2.2,35.1,0.2,0,0,0,3.55,216,317,8%
13,S. LaPorta,TE,Det,"stadium."">",9,0,0,0,0,0,0,4.5,3.1,33.6,0.2,0,0,0,3.53,123,321,61%
13,K. Williams,RB,LAR,Cle,10,0,0,0,4.6,18.8,0.2,2.1,1.6,11.5,0.1,0,0,0,3.51,202,326,2%
13,G. Everett,TE,LAC,@NE,5,0,0,0,0,0,0,4.3,2.9,29.9,0.3,0,0,0,3.51,148,327,50%
13,J. Downs,WR,Ind,@Ten,11,0,0,0,0.3,1.7,0,4.7,3.0,35.3,0.2,0,0,0,3.44,277,333,2%
13,L. Fournette,RB,TB,Car,5,0,0,0,5.7,23.7,0.2,1.2,0.9,6.8,0.1,0,0.1,0.1,3.44,177,334,9%
13,G. Dulcich,TE,Den,"stadium."">",9,0,0,0,0,0,0,4.9,3.3,34.1,0.2,0,0,0,3.42,152,336,57%
13,D. Schultz,TE,Hou,"stadium."">",7,0,0,0,0,0,0,4.8,3.1,31.6,0.2,0,0,0,3.41,141,338,71%
13,C. Brown,RB,Cin,@Jax,7,0,0,0,5.4,23.1,0.2,1.3,1.0,8,0.1,0,0,0.1,3.41,207,339,5%
13,J. Warren,RB,Pit,Ari,6,0,0,0,5.1,23.1,0.1,1.9,1.6,11.9,0.1,0,0,0.1,3.36,128,345,37%
13,J. Metchie III,WR,Hou,"stadium."">",7,0,0,0,0,0,0,4.5,2.7,32.5,0.2,0,0,0,3.36,247,346,5%
13,N. Collins,WR,Hou,"stadium."">",7,0,0,0,0,0,0,5.1,2.9,35.6,0.2,0,0,0,3.33,109,348,42%
13,A. Robinson II,WR,Pit,Ari,6,0,0,0,0,0,0,4.1,2.8,31.1,0.2,0,0,0,3.29,200,355,4%
13,T. Atwell,WR,LAR,Cle,10,0,0,0,0.2,1.0,0,2.3,1.3,18.1,0.1,0,0,0,3.26,306,359,0%
13,T. Thornton,WR,NE,LAC,11,0,0,0,0.1,0.6,0,4.3,2.5,32.6,0.2,0,0,0,3.24,250,361,1%
13,J. Wilson Jr.,RB,Mia,@Was,10,0,0,0,5.1,22.3,0.2,1.5,1.2,8.8,0.1,0,0,0.1,3.24,125,362,32%
13,R. Woods,WR,Hou,"stadium."">",7,0,0,0,0.4,2.5,0,4.7,3.0,32.5,0.2,0,0,0,3.23,266,365,4%
13,R. Blackshear,RB,Car,@TB,7,0,0,0,2.6,10.6,0.1,0.7,0.5,4.1,0,0,0,0,3.24,2449,366,0%
13,K. Hunt,RB,Cle,@LAR,5,0,0,0,5.4,22.2,0.2,1.4,1.1,8.5,0.1,0,0,0.1,3.18,257,372,15%
13,H. Hurst,TE,Car,@TB,7,0,0,0,0,0,0,4.4,2.9,29.9,0.2,0,0,0,3.15,183,379,11%
13,J. Kelley,RB,LAC,@NE,5,0,0,0,4.7,19.7,0.2,0.8,0.6,4.5,0,0,0,0,3.12,212,384,3%
13,D. Parker,WR,NE,LAC,11,0,0,0,0,0,0,3.9,2.3,31.2,0.2,0,0,0,3.05,196,392,3%
13,R. James,WR,KC,@GB,10,0,0,0,0.1,0.3,0,3.6,2.6,30.0,0.2,0,0,0,3.01,245,394,2%
13,V. Jefferson,WR,LAR,Cle,10,0,0,0,0.1,0.4,0,4.1,2.5,30.4,0.2,0,0,0,2.98,190,397,8%
13,K. Bourne,WR,NE,LAC,11,0,0,0,0.5,2.6,0,3.2,2.2,26.5,0.2,0,0,0,2.96,1881,400,1%
13,T. Dell,WR,Hou,"stadium."">",7,0,0,0,0.1,0.5,0,4.8,3.2,32.7,0.1,0,0,0,2.94,230,405,6%
13,K. Miller,RB,NO,"stadium."">",11,0,0,0,4.5,18.7,0.2,1.1,0.8,6.3,0.1,0,0,0,2.88,147,409,19%
13,I. Smith Jr.,TE,Cin,@Jax,7,0,0,0,0,0,0,3.5,2.3,23.3,0.2,0,0,0,2.87,171,411,15%
13,J. Palmer,WR,LAC,@NE,5,0,0,0,0.1,0.4,0,2.9,2.0,25.8,0.2,0,0,0,2.75,199,419,3%
13,Z. Ertz,TE,Ari,@Pit,14,0,0,0,0,0,0,3.9,2.5,24.9,0.2,0,0,0,2.75,272,420,9%
13,I. McKenzie,WR,Ind,@Ten,11,0,0,0,0.5,2.9,0.1,2.8,1.9,19.3,0.1,0,0,0,2.73,282,427,1%
13,Z. Evans,RB,LAR,Cle,10,0,0,0,5,20.3,0.1,1,0.8,5.5,0.0,0,0,0,2.71,2328,429,1%
13,N. Fant,TE,Sea,"stadium."">",5,0,0,0,0,0,0,3.6,2.1,25.9,0.2,0,0,0,2.70,273,430,3%
13,M. Gesicki,TE,NE,LAC,11,0,0,0,0,0,0,3.5,2.3,24.3,0.2,0,0,0,2.70,209,433,14%
13,C. Otton,TE,TB,Car,5,0,0,0,0,0,0,3.4,2.3,24.8,0.2,0,0,0,2.69,203,436,2%
13,T. Marshall Jr.,WR,Car,@TB,7,0,0,0,0,0,0,3.2,1.9,25.0,0.2,0,0,0,2.67,254,439,1%
13,J. Johnson,TE,NO,"stadium."">",11,0,0,0,0,0,0,3.1,1.9,21.3,0.2,0,0,0,2.61,146,445,30%
13,T. Spears,RB,Ten,Ind,7,0,0,0,4.2,18.3,0.1,1.2,1.0,6.9,0.0,0,0,0,2.61,169,446,10%
13,I. Abanikanda,RB,NYJ,Atl,7,0,0,0,4.1,18.3,0.1,0.7,0.6,4.3,0,0,0,0,2.59,2398,448,1%
13,H. Henry,TE,NE,LAC,11,0,0,0,0,0,0,3.3,2.1,24.2,0.2,0,0,0,2.57,168,450,15%
13,D. Vaughn,RB,Dal,"stadium."">",7,0,0,0,2.9,13.8,0.1,1.4,1.1,8.7,0.1,0,0,0,2.54,205,452,19%
13,C. Tillman,WR,Cle,@LAR,5,0,0,0,0.1,0.5,0,3.3,2.1,24.9,0.1,0,0,0,2.51,296,455,1%
13,T. McBride,TE,Ari,@Pit,14,0,0,0,0,0,0,3.6,2.4,24.3,0.2,0,0,0.1,2.51,228,456,4%
13,N. Westbrook-Ikhine,WR,Ten,Ind,7,0,0,0,0,0,0,3.1,1.8,24.0,0.2,0,0,0,2.50,1898,460,0%
13,D. Dallas,RB,Sea,"stadium."">",5,0,0,0,1.4,5.5,0.1,1,0.8,6.4,0,0,0,0,2.44,2491,466,0%
13,J. Ferguson,TE,Dal,"stadium."">",7,0,0,0,0,0,0,2.6,1.9,19.6,0.2,0,0,0,2.38,143,478,19%
14,T. Tagovailoa,QB,Mia,Ten,10,270,2.0,0.7,2,5.4,0.1,0,0,0,0,0,0.1,0.2,18.04,105,3,94%
14,K. Cousins,QB,Min,"stadium."">",13,255,1.7,0.8,1.9,5.6,0.1,0,0,0,0,0,0.1,0.2,15.46,115,10,86%
14,J. Goff,QB,Det,@Chi,9,254,1.8,0.8,0.7,2.7,0.0,0,0,0,0,0,0.1,0.2,15.35,140,11,73%
14,D. Watson,QB,Cle,Jax,5,231,1.5,0.7,4.8,25.6,0.2,0,0,0,0,0,0.1,0.2,15.22,95,12,94%
14,R. Wilson,QB,Den,@LAC,9,222,1.5,0.6,3.5,14.9,0.2,0,0,0,0,0,0.1,0.2,13.10,155,16,61%
14,D. Carr,QB,NO,"stadium."">",11,239,1.6,0.8,0.8,3.9,0.1,0,0,0,0,0,0.1,0.2,13.04,170,17,48%
14,B. Purdy,QB,SF,Sea,9,207,1.3,0.6,3.6,12.0,0.1,0,0,0,0,0,0.1,0.1,12.58,138,19,51%
14,J. Garoppolo,QB,LV,"stadium."">",13,245,1.5,0.9,0.4,1.3,0.1,0,0,0,0,0,0.1,0.3,12.10,224,20,15%
14,M. Stafford,QB,LAR,@Bal,10,250,1.6,0.9,0.9,3.6,0,0,0,0,0,0,0.1,0.2,12.01,189,21,35%
14,J. Love,QB,GB,@NYG,6,194,1.2,0.6,4.9,20.3,0.3,0,0,0,0,0,0.2,0.2,11.94,235,22,31%
14,K. Pickett,QB,Pit,NE,6,220,1.3,0.9,3.5,16.2,0.2,0,0,0,0,0,0.1,0.2,11.70,180,23,32%
14,D. Ridder,QB,Atl,"stadium."">",11,204,1.3,0.8,3.7,15.4,0.2,0,0,0,0,0,0.1,0.3,11.18,287,25,6%
14,B. Young,QB,Car,"stadium."">",7,222,1.3,0.8,3.9,19.2,0.1,0,0,0,0,0,0.1,0.2,11.06,246,27,20%
14,R. Tannehill,QB,Ten,@Mia,7,202,1.3,0.7,3.1,10.7,0.1,0,0,0,0,0,0.1,0.1,10.83,233,28,9%
14,B. Mayfield,QB,TB,"stadium."">",5,219,1.3,0.9,2.2,8.0,0.2,0,0,0,0,0,0.1,0.3,10.76,223,29,9%
14,M. Jones,QB,NE,@Pit,11,230,1.4,0.9,2.2,7.3,0.1,0,0,0,0,0,0.1,0.2,10.70,240,32,9%
14,C. Stroud,QB,Hou,@NYJ,7,202,1.2,0.8,5.2,18.5,0.2,0,0,0,0,0,0.1,0.2,9.91,295,36,10%
14,J. Williams,WR,Det,@Chi,9,0,0,0,0.5,2.9,0.1,7.4,4.5,67.9,0.5,0,0.1,0,8.09,176,62,38%
14,D. Achane,RB,Mia,Ten,10,0,0,0,10.3,49.6,0.3,2.9,2.4,19.3,0.1,0,0,0.1,6.76,144,105,48%
14,R. McCloud III,WR,SF,Sea,9,0,0,0,0.2,1.3,0,2.5,1.7,17.1,0.1,0.1,0,0,6.35,2320,132,1%
14,M. Hardman Jr.,WR,NYJ,Hou,7,0,0,0,0.5,3.1,0.1,4.4,3.3,38.2,0.3,0.1,0,0,6.31,268,135,14%
14,D. Duvernay,WR,Bal,LAR,13,0,0,0,0.4,2.5,0,2.1,1.3,14.9,0.1,0.1,0,0.1,5.92,318,156,2%
14,E. Mitchell,RB,SF,Sea,9,0,0,0,10.4,50.1,0.4,1.1,0.9,6.4,0,0,0.1,0.1,5.83,122,159,60%
14,D. Harris,RB,Buf,@KC,13,0,0,0,10.5,45.0,0.4,1.1,0.8,6.2,0.0,0,0,0.1,5.66,124,175,60%
14,K. Toney,WR,KC,Buf,10,0,0,0,0.9,5.0,0.1,4.6,3.4,38.6,0.3,0.1,0,0.1,5.53,136,180,61%
14,J. Ford,RB,Cle,Jax,5,0,0,0,4.9,21.9,0.2,1.2,1,7.5,0.1,0,0,0.1,5.39,174,189,10%
14,R. Mostert,RB,Mia,Ten,10,0,0,0,8.3,39.8,0.3,1.6,1.3,10.0,0.1,0,0,0.1,5.36,130,190,49%
14,Q. Johnston,WR,LAC,Den,5,0,0,0,0.1,0.4,0,6.1,4.0,52.9,0.3,0,0,0.1,5.21,126,202,56%
14,D. Foreman,RB,Chi,Det,13,0,0,0,10.2,44.7,0.3,1.2,0.9,6.9,0,0,0,0.1,5.04,150,210,36%
14,A. Lazard,WR,NYJ,Hou,7,0,0,0,0.1,0.6,0,5.1,3.5,44.1,0.4,0,0,0,5.01,132,212,50%
14,T. Boyd,WR,Cin,Ind,7,0,0,0,0.1,1.0,0,5.1,3.7,46.6,0.3,0,0,0.1,4.96,135,218,43%
14,T. Burks,WR,Ten,@Mia,7,0,0,0,0,0,0,6.6,3.8,49.8,0.3,0,0,0.1,4.91,118,222,69%
14,D. Peoples-Jones,WR,Cle,Jax,5,0,0,0,0.1,0.6,0,4.5,2.8,41.0,0.2,0,0.1,0.1,4.77,184,235,16%
14,K. Nwangwu,RB,Min,"stadium."">",13,0,0,0,1.4,5.8,0.0,0.4,0.3,2.3,0,0.1,0,0,4.79,2555,236,1%
